EMPLOYER_CANONICAL,total_filings,mba_relevant_filings,certified,new_position_share,median_annual_wage,any_willful_violator,any_h1b_dependent,mba_share
HKA Global LLC,14,12,1.0,0.6428571428571429,94000.0,False,False,0.8571428571428571
JD Logistics United States Company,69,59,1.0,0.8695652173913043,69229.38,False,False,0.855072463768116
"Connor Group, Inc.",55,47,1.0,0.8363636363636363,123150.0,False,False,0.8545454545454545
"DWS INVESTMENT MANAGEMENT AMERICAS, INC.",27,23,1.0,0.4444444444444444,105000.0,False,False,0.8518518518518519
"Intel Americas, Inc.",27,23,1.0,0.5925925925925926,156749.0,False,False,0.8518518518518519
"Mediterranean Shipping Company (USA), Inc.",47,40,1.0,0.6170212765957447,67000.0,False,False,0.851063829787234
"Apex Logistics International, Inc.",20,17,1.0,0.35,67309.0,False,False,0.85
"BBDO USA, LLC",20,17,1.0,0.65,155000.0,False,False,0.85
"FTI, LLC",93,79,1.0,0.5591397849462365,140000.0,False,False,0.8494623655913979
NextDecade LNG LLC,53,45,1.0,0.5849056603773585,185000.0,False,False,0.8490566037735849
"ING Financial Services, LLC",46,39,1.0,0.7608695652173914,155000.0,False,False,0.8478260869565217
Forvis Mazars LLP,39,33,1.0,0.5128205128205128,107500.0,False,False,0.8461538461538461
"Ellington Management Group, LLC",13,11,1.0,0.8461538461538461,100000.0,False,False,0.8461538461538461
Golub Capital LLC,13,11,1.0,0.46153846153846156,175000.0,False,False,0.8461538461538461
"Havas Media Group USA, LLC",13,11,1.0,0.6923076923076923,80000.0,False,False,0.8461538461538461
Pade HCM Inc.,13,11,1.0,1.0,68000.0,False,False,0.8461538461538461
"Siemens Financial Services, Inc.",13,11,1.0,0.3076923076923077,127117.0,False,False,0.8461538461538461
"TransGlobal Insurance Agency, Inc.",13,11,1.0,0.8461538461538461,63107.2,False,False,0.8461538461538461
SUMITOMO MITSUI BANKING CORPORATION,259,219,0.9961389961389961,0.7027027027027027,115731.0,False,False,0.8455598455598455
"Crowe, LLP",154,130,1.0,0.6883116883116883,90000.0,False,False,0.8441558441558441
Kinaxis Corp.,19,16,1.0,0.3684210526315789,114000.0,False,False,0.8421052631578947
Kuehne & Nagel Inc.,19,16,1.0,0.3157894736842105,92552.0,False,False,0.8421052631578947
"WWC, P.C.",19,16,1.0,0.8421052631578947,80000.0,False,False,0.8421052631578947
Mizuho Securities USA LLC,44,37,1.0,0.7272727272727273,195961.0,False,False,0.8409090909090909
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,25,21,1.0,0.48,160000.0,False,False,0.84
HSBC Securities (USA) Inc.,25,21,1.0,0.48,225000.0,False,False,0.84
S2 IT GROUP LLC,25,21,1.0,0.24,89419.0,False,False,0.84
"Kroll, LLC",31,26,1.0,0.7096774193548387,126500.0,False,False,0.8387096774193549
"Cubist Systematic Strategies, LLC",111,93,1.0,0.6486486486486487,200000.0,False,False,0.8378378378378378
"Pattern, Inc.",43,36,1.0,0.9767441860465116,117500.0,False,False,0.8372093023255814
"Apollo Management Holdings, L.P.",110,92,1.0,0.6818181818181818,200000.0,False,False,0.8363636363636363
"IQLogg, Inc.",55,46,1.0,0.8545454545454545,86590.4,False,False,0.8363636363636363
BMO Capital Markets Corp.,18,15,1.0,0.6666666666666666,142729.5,False,False,0.8333333333333334
Balboa Bay Partners LLC,18,15,1.0,0.2777777777777778,135000.0,False,False,0.8333333333333334
ZeOmega Inc,18,15,1.0,0.0,136136.0,False,False,0.8333333333333334
American Bear Logistics Corp.,12,10,1.0,0.75,54494.0,False,False,0.8333333333333334
"Axion Ray, Inc.",12,10,1.0,1.0,197500.0,False,False,0.8333333333333334
"COMSOL, INC.",12,10,1.0,0.75,132018.0,False,False,0.8333333333333334
Citco Fund Services (USA) Inc.,12,10,1.0,0.5833333333333334,94820.0,False,False,0.8333333333333334
"Essen Care Management, LLC",12,10,1.0,0.9166666666666666,71448.0,False,False,0.8333333333333334
Heytea USA Inc.,12,10,1.0,1.0,69600.0,False,False,0.8333333333333334
"Highmark, Inc.",12,10,1.0,0.4166666666666667,110739.0,False,False,0.8333333333333334
Klarna Inc.,12,10,1.0,0.16666666666666666,152339.0,False,False,0.8333333333333334
"NextEra Analytics, LLC",12,10,1.0,0.8333333333333334,108411.3,False,False,0.8333333333333334
"North, Inc.",12,10,1.0,0.9166666666666666,64480.0,False,False,0.8333333333333334
Nuvation Bio Inc,12,10,1.0,0.4166666666666667,358000.0,False,False,0.8333333333333334
OEC FREIGHT (NY) INC.,12,10,1.0,0.6666666666666666,82763.0,False,False,0.8333333333333334
"Opportunity Financial, LLC",12,10,1.0,0.3333333333333333,111185.5,False,False,0.8333333333333334
Procurement Advisors. LLC,12,10,1.0,0.25,101499.84,False,False,0.8333333333333334
"Regeneron Healthcare Solutions, Inc.",12,10,1.0,0.6666666666666666,190020.65,False,False,0.8333333333333334
Rogers Corporation,12,10,1.0,0.08333333333333333,165066.2,False,False,0.8333333333333334
"The Andersons, Inc.",12,10,1.0,0.4166666666666667,135064.5,False,False,0.8333333333333334
BNP Paribas Securities Corp.,173,144,1.0,0.6242774566473989,192500.0,False,False,0.8323699421965318
"Folio Financial, Inc.",29,24,1.0,0.7586206896551724,100000.0,False,False,0.8275862068965517
UBS Asset Management (Americas) LLC,29,24,1.0,0.5517241379310345,125000.0,False,False,0.8275862068965517
"PCL Construction Services, Inc.",23,19,1.0,0.34782608695652173,92414.5,False,False,0.8260869565217391
The Carlyle Group Employee Co. LLC,34,28,1.0,0.6176470588235294,152750.0,False,False,0.8235294117647058
"Atosa USA, Inc.",17,14,1.0,0.47058823529411764,69517.5,False,False,0.8235294117647058
GLENCORE LTD.,17,14,1.0,0.47058823529411764,155000.0,False,False,0.8235294117647058
Industrial and Commercial Bank of China Ltd New York Branch,17,14,1.0,0.5294117647058824,85000.0,False,False,0.8235294117647058
PEACHES AND PLATINUM LLC,17,14,1.0,1.0,83000.0,False,False,0.8235294117647058
Phoenix Innovations LLC,17,14,1.0,0.4117647058823529,89051.5,False,False,0.8235294117647058
Sanofi-Aventis US LLC,17,14,1.0,0.9411764705882353,153046.0,False,False,0.8235294117647058
"J.T. MAGEN & COMPANY, INC.",28,23,1.0,0.75,101878.0,False,False,0.8214285714285714
Bank of China,83,68,1.0,0.5301204819277109,87622.68,False,False,0.8192771084337349
EASTLAND FOOD CORPORATION,22,18,1.0,0.5454545454545454,64500.0,False,False,0.8181818181818182
Robert W. Baird & Co. Incorporated,22,18,1.0,0.45454545454545453,120425.0,False,False,0.8181818181818182
Synpulse USA Inc.,22,18,1.0,0.4090909090909091,126200.0,False,False,0.8181818181818182
"Boston Consulting Group, Inc.",1311,1072,1.0,0.6765827612509535,190000.0,False,False,0.8176964149504196
Accenture Infrastructure and Capital Projects LLC,49,40,1.0,0.7142857142857143,130000.0,False,False,0.8163265306122449
"HSBC Bank USA, N.A",49,40,1.0,0.5510204081632653,194851.0,False,False,0.8163265306122449
BNP Paribas,54,44,1.0,0.4074074074074074,174375.0,False,False,0.8148148148148148
RSM US LLP,183,149,1.0,0.45901639344262296,132160.0,False,False,0.8142076502732241
TD Securities (USA) LLC,112,91,1.0,0.6428571428571429,197500.0,False,False,0.8125
HAILIANG COPPER TEXAS INC.,16,13,1.0,1.0,51865.5,False,False,0.8125
Merrill Lynch Commodities Inc.,16,13,1.0,0.5625,190000.0,False,False,0.8125
"SDLC Management, Inc.",16,13,1.0,0.25,88500.0,False,False,0.8125
Sagebrush Health Services,16,13,1.0,0.8125,80000.0,False,False,0.8125
L.E.K. Consulting LLC,58,47,1.0,0.7068965517241379,185000.0,False,False,0.8103448275862069
Emerson Electric Co.,21,17,1.0,0.5714285714285714,153522.94,False,False,0.8095238095238095
Incode Technologies Inc.,21,17,1.0,0.6190476190476191,180000.0,False,False,0.8095238095238095
"Strata Solar, LLC",21,17,1.0,0.7619047619047619,103501.0,False,False,0.8095238095238095
"Centiva Capital, LP",31,25,1.0,0.3870967741935484,170000.0,False,False,0.8064516129032258
"Oliver Wyman, LLC",36,29,1.0,0.5,133500.0,False,False,0.8055555555555556
"Avant, LLC",46,37,1.0,0.717391304347826,90000.0,False,False,0.8043478260869565
USAA Federal Savings Bank,35,28,1.0,0.42857142857142855,136480.5,False,False,0.8
"JFROG, INC.",25,20,1.0,0.32,175000.08,False,False,0.8
TRANSOCEAN RESOURCES MANAGEMENT INC,25,20,1.0,0.76,58000.0,False,False,0.8
Marshall Wace North America LP,20,16,1.0,0.4,200000.0,False,False,0.8
"Relex Solutions, Inc.",20,16,1.0,0.4,112143.44,False,False,0.8
South32 Hermosa Inc.,20,16,0.95,0.75,135600.0,False,False,0.8
"Chanel, Inc.",15,12,1.0,0.3333333333333333,156340.0,False,False,0.8
Golabs INC,15,12,1.0,0.9333333333333333,61090.0,False,False,0.8
"HotelKey, Inc.",15,12,1.0,0.9333333333333333,83200.0,False,False,0.8
Morningstar Investment Management LLC,15,12,1.0,0.3333333333333333,122515.0,False,False,0.8
Rider Levett Bucknall Ltd.,15,12,1.0,0.6,142000.0,False,False,0.8
Wunderman Thompson LLC,15,12,1.0,0.3333333333333333,125000.0,False,False,0.8
UBS Financial Services Inc.,54,43,1.0,0.3888888888888889,168000.0,False,False,0.7962962962962963
"Nuveen Services, LLC",24,19,1.0,0.5,147815.0,False,False,0.7916666666666666
TCW LLC,24,19,1.0,0.9166666666666666,122500.0,False,False,0.7916666666666666
Weee! Inc.,57,45,1.0,0.47368421052631576,90000.0,False,False,0.7894736842105263
Dodge & Cox,19,15,1.0,0.5789473684210527,145000.0,False,False,0.7894736842105263
SMS InfoComm Corporation,19,15,1.0,0.7368421052631579,59821.0,False,False,0.7894736842105263
Yanwen Express LLC,19,15,1.0,1.0,59405.0,False,False,0.7894736842105263
"Point72 Asset Management, L.P.",109,86,1.0,0.6880733944954128,200000.0,False,False,0.7889908256880734
"Ares Operations, LLC",90,71,1.0,0.7,125000.0,False,False,0.7888888888888889
FCI USA LLC,28,22,0.9642857142857143,0.7857142857142857,126630.5,False,False,0.7857142857142857
ACRE NY REALTY INC.,14,11,1.0,0.6428571428571429,79788.8,False,False,0.7857142857142857
"Bunzl Distribution USA, Inc.",14,11,1.0,0.35714285714285715,110000.0,False,False,0.7857142857142857
Caerus US 1 Inc.,14,11,1.0,0.35714285714285715,136500.19,False,False,0.7857142857142857
"FCB Worldwide, Inc.",14,11,1.0,0.21428571428571427,112500.0,False,False,0.7857142857142857
Mortgage Guaranty Insurance Corporation,14,11,1.0,0.42857142857142855,98666.5,False,False,0.7857142857142857
"Teva Pharmaceuticals USA, Inc.",14,11,1.0,0.21428571428571427,138105.0,False,False,0.7857142857142857
The Haskell Company,14,11,1.0,0.35714285714285715,89019.0,False,False,0.7857142857142857
"International Rescue Committee, Inc.",23,18,1.0,0.17391304347826086,100000.0,False,False,0.782608695652174
SWIFTX INC,23,18,1.0,1.0,75750.0,False,False,0.782608695652174
"Universal Processing, LLC",32,25,1.0,0.625,66872.0,False,False,0.78125
"KMK CONSULTING, INC.",36,28,1.0,0.4722222222222222,130000.0,False,False,0.7777777777777778
"Energy Exemplar, LLC",27,21,1.0,0.5185185185185185,146912.0,False,False,0.7777777777777778
Transcend Solutions LLC,27,21,1.0,1.0,105248.0,False,False,0.7777777777777778
"BlackRock Institutional Services, Inc.",18,14,1.0,0.3888888888888889,140000.0,False,False,0.7777777777777778
"Essilor of America, Inc.",18,14,1.0,0.3888888888888889,125595.0,False,False,0.7777777777777778
Hudson Bay Capital Management LP,18,14,1.0,0.5,200000.0,False,False,0.7777777777777778
NUMERIX LLC,18,14,1.0,0.3888888888888889,117500.0,False,False,0.7777777777777778
FTTNY LLC,22,17,1.0,0.9545454545454546,150000.0,False,False,0.7727272727272727
Five Rings LLC,22,17,0.9545454545454546,0.6818181818181818,300000.0,False,False,0.7727272727272727
TECH SMART SOLUTIONS LLC,22,17,1.0,0.5,99070.40000000001,False,False,0.7727272727272727
CGG Services (U.S.) Inc.,57,44,1.0,0.7894736842105263,101605.0,False,False,0.7719298245614035
"Nasdaq, Inc.",35,27,1.0,0.6,114310.22,False,False,0.7714285714285715
Barclays Bank Delaware,61,47,1.0,0.29508196721311475,148500.0,False,False,0.7704918032786885
"Alliant Insurance Services, Inc.",13,10,1.0,1.0,160000.0,False,False,0.7692307692307693
BUSINESS WORKPLACE SOLUTIONS PEO SERVICES LLC,13,10,1.0,0.0,104187.5,False,False,0.7692307692307693
Bachi.Tech Corporation,13,10,1.0,0.5384615384615384,75233.6,False,False,0.7692307692307693
Checkout LLC,13,10,1.0,0.9230769230769231,150000.0,False,False,0.7692307692307693
Google Public Sector LLC,13,10,1.0,0.15384615384615385,152500.0,False,False,0.7692307692307693
Honeywell Electronic Chemicals LLC,13,10,1.0,0.23076923076923078,171000.0,False,False,0.7692307692307693
"Moore Capital Management, LLC",13,10,1.0,0.5384615384615384,190000.0,False,False,0.7692307692307693
Platned Consulting LLC,13,10,1.0,0.7692307692307693,103709.0,False,False,0.7692307692307693
"Prohealth Practice Management, LLC",13,10,1.0,0.46153846153846156,78004.0,False,False,0.7692307692307693
Voya Investment Management LLC,13,10,1.0,0.5384615384615384,172500.0,False,False,0.7692307692307693
"eXalt-Fi North America, Inc.",13,10,0.8461538461538461,0.9230769230769231,123000.0,False,False,0.7692307692307693
"TPG GLOBAL, LLC",43,33,1.0,0.813953488372093,119000.0,False,False,0.7674418604651163
Mondelez Global LLC,34,26,1.0,0.5294117647058824,156470.36,False,False,0.7647058823529411
"FairSquare, Inc.",17,13,1.0,1.0,137197.0,False,False,0.7647058823529411
"Gate Gourmet, Inc.",17,13,1.0,0.35294117647058826,125520.0,False,False,0.7647058823529411
"Russell Reynolds Associates, Inc.",17,13,1.0,0.6470588235294118,180000.0,False,False,0.7647058823529411
"Superpower Health, Inc.",17,13,1.0,0.9411764705882353,155000.0,False,False,0.7647058823529411
"BRIDGEWATER ASSOCIATES, LP",122,93,1.0,0.5737704918032787,164500.0,False,False,0.7622950819672131
"Stout Risius Ross, LLC",50,38,1.0,0.56,110000.0,False,False,0.76
Lazard Freres & Co. LLC,79,60,1.0,0.7088607594936709,185000.0,False,False,0.759493670886076
New Beginnings Creator Network Corp.,37,28,1.0,1.0,78000.0,False,False,0.7567567567567568
Freshworks Inc.,41,31,1.0,0.6341463414634146,156229.0,False,False,0.7560975609756098
"AQR Capital Management, LLC",89,67,1.0,0.6853932584269663,142500.0,False,False,0.7528089887640449
ProcDNA Inc.,32,24,1.0,0.8125,123164.0,False,False,0.75
"NextEra Energy Marketing, LLC",28,21,1.0,0.7857142857142857,142500.0,False,False,0.75
"Coastal Construction of Miami-Dade County, Inc.",24,18,1.0,0.7916666666666666,88499.0,False,False,0.75
Mylan Inc.,24,18,1.0,0.4166666666666667,151080.14500000002,False,False,0.75
Orsted North America Inc.,24,18,1.0,0.4583333333333333,130000.0,False,False,0.75
UBS Bank USA,24,18,1.0,0.16666666666666666,155000.0,False,False,0.75
WESTPAC BANKING CORPORATION,24,18,1.0,0.5833333333333334,170000.0,False,False,0.75
China Merchants Bank Co. Ltd.,20,15,1.0,0.7,76128.0,False,False,0.75
Swinerton Builders,20,15,1.0,0.45,112200.0,False,False,0.75
"Anheuser-Busch InBev Services, LLC",16,12,1.0,0.3125,172627.0,False,False,0.75
Canadian Solar US Cell Manufacturing Corporation,16,12,1.0,1.0,95000.0,False,False,0.75
Credit Agricole Corporate and Investment Bank,16,12,1.0,0.6875,180000.0,False,False,0.75
ENGINEERS GATE MANAGER LP,16,12,1.0,0.9375,140000.0,False,False,0.75
"GoTo Technologies USA, LLC",16,12,1.0,0.625,169744.0,False,False,0.75
"ST. JUDE MEDICAL BUSINESS SERVICES, INC.",16,12,1.0,0.375,100000.0,False,False,0.75
"OM Partners USA, Inc.",71,53,1.0,0.4507042253521127,90000.0,False,False,0.7464788732394366
"Sundt Construction, Inc.",39,29,1.0,0.38461538461538464,86195.0,False,False,0.7435897435897436
"Berkeley Research Group, LLC",31,23,1.0,0.6451612903225806,110500.0,False,False,0.7419354838709677
"Blackstone, Inc.",213,158,1.0,0.5633802816901409,150000.0,False,False,0.7417840375586855
Style Link Logistics LLC,27,20,1.0,0.9629629629629629,152000.0,False,False,0.7407407407407407
"Intuitive Surgical, Inc.",23,17,1.0,0.5217391304347826,123978.5,False,False,0.7391304347826086
"Russell Investments Group, LLC",23,17,1.0,0.2608695652173913,125260.0,False,False,0.7391304347826086
Marsh USA LLC,42,31,1.0,0.7142857142857143,140200.0,False,False,0.7380952380952381
"SimCorp USA, Inc.",19,14,1.0,0.3684210526315789,122248.5,False,False,0.7368421052631579
Akuna Investment Operations LLC,15,11,1.0,1.0,,False,False,0.7333333333333333
Federal Home Loan Bank San Francisco,15,11,1.0,0.4666666666666667,172234.5,False,False,0.7333333333333333
"ST. JUDE MEDICAL S.C., INC.",15,11,1.0,0.8666666666666667,117500.0,False,False,0.7333333333333333
"Speed Xpress, Inc.",15,11,1.0,1.0,66009.0,False,False,0.7333333333333333
"Structural Technologies, LLC",15,11,1.0,0.3333333333333333,99000.0,False,False,0.7333333333333333
KPMG LLP,702,514,1.0,0.5071225071225072,146141.0,False,False,0.7321937321937322
"BDT Capital Partners, LLC",26,19,1.0,0.7692307692307693,175000.0,False,False,0.7307692307692307
PCI Energy Solutions,37,27,1.0,0.35135135135135137,97950.0,False,False,0.7297297297297297
Verition Group LLC,77,56,1.0,0.7272727272727273,175000.0,False,False,0.7272727272727273
American Express National Bank,44,32,0.9772727272727273,0.7045454545454546,138944.995,False,False,0.7272727272727273
Bank of Montreal,22,16,1.0,0.8181818181818182,116146.0,False,False,0.7272727272727273
"ENGIE North America, Inc.",22,16,1.0,0.7272727272727273,120074.5,False,False,0.7272727272727273
THE BANK OF NOVA SCOTIA,102,74,1.0,0.6470588235294118,145000.0,False,False,0.7254901960784313
"Carilion Services, Inc.",40,29,1.0,0.4,89356.9,False,False,0.725
Caliber Holdings LLC,29,21,1.0,0.5862068965517241,105000.0,False,False,0.7241379310344828
"Chowbus, Inc.",29,21,1.0,0.6551724137931034,83984.4,False,False,0.7241379310344828
Guidehouse Inc.,47,34,1.0,0.5531914893617021,120860.0,False,False,0.723404255319149
"Aurobindo Pharma USA, Inc.",18,13,1.0,0.3333333333333333,97150.0,False,False,0.7222222222222222
CMA CGM (AMERICA) LLC,18,13,1.0,0.6111111111111112,109914.0,False,False,0.7222222222222222
Prologis Management LLC,18,13,1.0,0.7777777777777778,140000.0,False,False,0.7222222222222222
Rich Products Corporation,18,13,1.0,0.5555555555555556,158500.0,False,False,0.7222222222222222
Searce Inc.,18,13,1.0,0.7777777777777778,85000.0,False,False,0.7222222222222222
"Sixth Street Opportunities Partners, LP",18,13,1.0,0.4444444444444444,225000.0,False,False,0.7222222222222222
Capstone Investment Advisors LLC,25,18,1.0,0.72,150000.0,False,False,0.72
"MIO Partners, Inc.",25,18,1.0,0.4,190000.0,False,False,0.72
Pentagon Federal Credit Union,25,18,1.0,0.4,165087.5,False,False,0.72
Valley National Bank,25,18,1.0,0.6,123000.0,False,False,0.72
Rising Pharma Holdings Inc.,32,23,1.0,0.6875,97750.0,False,False,0.71875
TBWA Worldwide Inc.,32,23,1.0,0.46875,147500.0,False,False,0.71875
IHS Global Inc.,39,28,1.0,0.5897435897435898,103500.0,False,False,0.717948717948718
IM PRO MAKEUP NY LP,53,38,1.0,0.8867924528301887,120000.0,False,False,0.7169811320754716
"Home Depot USA, Inc.",74,53,1.0,0.4594594594594595,106641.5,False,False,0.7162162162162162
"Bayview Asset Management, LLC",56,40,1.0,0.5892857142857143,133250.0,False,False,0.7142857142857143
Finovax Technologies Inc.,28,20,1.0,1.0,82763.2,False,False,0.7142857142857143
"Janus Henderson Investors US, LLC",21,15,1.0,0.9047619047619048,144500.0,False,False,0.7142857142857143
Novartis Services Inc.,21,15,1.0,0.7142857142857143,178922.0,False,False,0.7142857142857143
PwC Product Sales LLC,21,15,1.0,0.14285714285714285,157000.0,False,False,0.7142857142857143
China Mobile International (USA) Inc.,14,10,1.0,0.6428571428571429,77880.0,False,False,0.7142857142857143
Dashing Diva USA CORP.,14,10,1.0,1.0,78332.79999999999,False,False,0.7142857142857143
"INFOSYS PUBLIC SERVICES, INC.",14,10,1.0,0.2857142857142857,108971.0,False,False,0.7142857142857143
"Jamsan Hotel Management, Inc.",14,10,1.0,0.42857142857142855,81942.0,False,False,0.7142857142857143
"Otsuka America Pharmaceutical, Inc.",14,10,1.0,0.35714285714285715,195000.0,False,False,0.7142857142857143
Pareto Inc.,14,10,0.9285714285714286,0.9285714285714286,190000.0,False,False,0.7142857142857143
SKF USA Inc.,14,10,1.0,0.5,125278.0,False,False,0.7142857142857143
The North Highland Company,14,10,1.0,0.5714285714285714,137758.0,False,False,0.7142857142857143
Virtu Financial Operating LLC,59,42,1.0,0.6271186440677966,131997.0,False,False,0.711864406779661
"Yipit, LLC",31,22,1.0,0.6451612903225806,114670.0,False,False,0.7096774193548387
"Optum Care, Inc.",24,17,1.0,0.25,122676.0,False,False,0.7083333333333334
Tekion Corp,24,17,1.0,0.4583333333333333,176351.0,False,False,0.7083333333333334
The Layton Companies,24,17,1.0,0.625,93496.0,False,False,0.7083333333333334
"INDEGENE, INC",58,41,1.0,0.5517241379310345,120536.0,False,False,0.7068965517241379
VIRGINIA TRANSFORMER CORP. (VTCR),34,24,1.0,0.7941176470588235,92000.0,False,False,0.7058823529411765
"Ashley Global Retail, LLC",17,12,1.0,0.11764705882352941,116927.0,False,False,0.7058823529411765
KIDE INTERNATIONAL (THE STATES) LLC.,17,12,1.0,1.0,67922.5,False,False,0.7058823529411765
Plymouth Rock Management Company of New Jersey,17,12,1.0,0.17647058823529413,109491.0,False,False,0.7058823529411765
"SMB Shared Services, Inc.",17,12,1.0,0.6470588235294118,86000.0,False,False,0.7058823529411765
BRIDGE INVESTMENT GROUP LLC,27,19,1.0,0.7407407407407407,89000.0,False,False,0.7037037037037037
Jefferies LLC,268,188,1.0,0.7089552238805971,175000.0,False,False,0.7014925373134329
Macquarie Global Services (USA) LLC,107,75,1.0,0.5420560747663551,130998.5,False,False,0.7009345794392523
